dashboard.fc.subtab.rates,速率,text
dashboard.fc.subtab.rates.tooltip,启动控制器设置Betaflight速率曲线。,text
dashboard.drone.subtab.battery,电池,text
dashboard.drone.subtab.battery.tooltip,电池参数,text
dashboard.fc.button.pid-automatic-tuning,PID 自动设置,text
dashboard.fc.button.pid-automatic-tuning.tooltip,"启动 PID 自动设置循环, 无人机将自动计算最佳的PID值。",text
dashboard.fc.pid.pitch.label,俯仰 P/I/D,text
dashboard.fc.pid.pitch.tooltip,"设置俯仰轴的P,I,D值",text
dashboard.fc.pid.roll.label,横滚 P/I/D,text
dashboard.fc.pid.roll.tooltip,"设置横滚轴的P,I,D值",text
dashboard.fc.pid.yaw.label,偏航 P/I/D,text
dashboard.fc.pid.yaw.tooltip,"设置偏航轴的P,I,D值",text
dashboard.drone.rates.pitch-rc-super-expo.label,俯仰 RC/SUPER/EXPO,text
dashboard.drone.rates.roll-rc-super-expo.label,横滚 RC/SUPER/EXPO,text
dashboard.drone.rates.yaw-rc-super-expo.label,偏移 RC/SUPER/EXPO,text
dashboard.drone.rates.throttle-mid-expo.label,油门 MID/EXPO,text
dashboard.drone.rates.tooltip,"控制器输入的RC rate, Super rate和Expo",text
dashboard.drone.battery.label,电池,text
dashboard.drone.battery.button.sag,暂降,text
dashboard.drone.battery.button.sag.tooltip,"切换电池暂降, 关闭时电池电压将不随负载而改变。",text
dashboard.drone.battery.button.discharge,消耗,text
dashboard.drone.battery.button.discharge.tooltip,"关闭时将忽略电力消耗, 启动时电力将以真实速度消耗。 当电力降低至零时, 无人机将会关机。",text
dashboard.drone.battery.button.recharge,充电,text
dashboard.drone.battery.button.recharge.tooltip,将电池容量重新充满,text
dashboard.drone.battery.sag-strength.label,暂降强度,text
dashboard.drone.battery.sag-strength.tooltip,"",text
dashboard.drone.battery.recovery-strength.label,恢复强度,text
dashboard.drone.battery.recovery-strength.tooltip,"",text
dashboard.drone.battery.recovery-speed.label,恢复速度,text
dashboard.drone.battery.recovery-speed.tooltip,"",text
dashboard.drone.battery.capacity.label,容量,text
dashboard.drone.battery.capacity.tooltip,电池总容量,text
dashboard.drone.battery.internal-resistance.label,电阻,text
dashboard.drone.battery.internal-resistance.tooltip,每个电芯的内部电阻值,text
dashboard.footer.message-edit-drone,按“E”可修改无人机,text
dashboard.footer.message-toggle-dashboard,"按""P""可启动仪表面板",text
dashboard.general.replay.label,重播,text
dashboard.general.replay.button.record,记录,text
dashboard.general.replay.button.play,播放,text
dashboard.general.replay.button.run,开始,text
dashboard.general.replay.button.record.tooltip,开始/停止记录此重播文件,text
dashboard.general.replay.button.play.tooltip,开始/停止回放此重播文件,text
dashboard.general.replay.button.run.tooltip,执行输入的命令序列,text
dashboard.general.replay.filename.label,文件名/命令,text
dashboard.general.replay.filename.tooltip,"记录/重播文件的文件名, 或无人机执行的命令序列",text
dashboard.inputfield.placeholder,输入数值,text
dashboard.inputfield.placeholder.replay,输入文件名,text
dashboard.physics.gravityfactor.label,重力因数,text
dashboard.physics.gravityfactor.tooltip,这实际上是增加了更多向下的力来补偿我们目前正在开发的动态阻力。使用它将会导致一些轻微的不现实的飞行轨迹，但它将提高整体的飞行感觉。,text
dashboard.disclaimer,物理仪表面板 BETA,text
dashboard.race-warning.message,"此操作将会使你在排行榜中被标记为使用自定义物理,
你确定启动仪表面板吗?",text
dashboard.race-warning.toggle.label,不再显示此信息,text
dashboard.graphs.speed.ground.label,地面,text
dashboard.graphs.speed.topspeed.label,最高速,text
dashboard.fc.minimum-signal.label,怠速设置,text
dashboard.fc.minimum-signal.tooltip,当无信号输入时，油门信号的最小值 (范围 1000-2000).,text
dashboard.fc.pid.disabled.warning,*手动PID设置在下一版本前禁用,text
dashboard.physics.threading.label,线程,text
dashboard.physics.threading.tooltip,允许物理系统与渲染独立运行，以获得更流畅的体验。,text
dashboard.physics.airdensity.label,空气密度,text
dashboard.physics.airdensity.tooltip,空气密度(kg/m³),text
dashboard.physics.drag.inertia.label,惯性,text
dashboard.physics.drag.inertia.tooltip,动态地调整阻力系数，在不影响空气动力学的前提下使无人机获得更大(>1.0)或更小(<1.0)的惯性。,text
dashboard.physics.drag.arcing.label,地面吸引,text
dashboard.physics.drag.arcing.tooltip,动态地调整升力系数，以改变地面对无人机的吸引强度 (0-无吸引，1-轻微吸引，10-无人机被磁力吸引至地面),text
dashboard.physics.drag.scaling.label,拉力/升力/侧向压力调整,text
dashboard.physics.drag.scaling.drag.tooltip,在不影响拉力的前提下，调整升力,text
dashboard.physics.drag.scaling.lift.tooltip,在不影响升力的前提下，调整拉力,text
dashboard.physics.drag.scaling.side.tooltip,在不影响拉力/升力动力学的前提下，调整侧向压力,text
dashboard.physics.drag.data.label,数据,text
dashboard.physics.drag.data.tooltip,使用其他无人机机架的拉力模型 (默认值为当前机架),text
dashboard.drone.battery.overheat.label,烧毁,text
dashboard.drone.battery.overheat.tooltip,设置无人机电子系统的系数，当电子系统过载时，其可能会过热或烧毁。当该值为0时，不会出现烧毁的情况，当值为1时，在6寸桨5S电池动力配置下，保持满油门状态10秒无人机将会烧毁。,text
dashboard.fc.subtab.extra,其他,text
dashboard.fc.subtab.extra.tooltip,额外Betaflight参数,text
dashboard.fc.betaflight-version.label,BETAFLIGHT版本,text
dashboard.fc.betaflight-version.tooltip,选择所模拟的Betaflight软件版本,text
dashboard.fc.pid.ff.label,ROLL/PITCH/YAW前馈,text
dashboard.fc.pid.ff.tooltip,横滚/俯仰/偏航PID回路的前馈常量,text
dashboard.fc.cog.label,使用重心,text
dashboard.fc.cog.tooltip,使用无人机的真实重心，否则无人机的重心将自动完美居中。当使用重心时，若你的自定义值过低，无人机会自动俯仰向前。,text
dashboard.fc.antigravity.gain.label,反重力增益,text
dashboard.fc.antigravity.gain.tooltip,反重力增益,text
dashboard.fc.itermrelaxvalue.label,自定义参数松弛值,text
dashboard.fc.itermrelaxvalue.tooltip,自定义参数松弛值,text
dashboard.fc.fftransition.label,前馈过渡,text
dashboard.fc.fftransition.tooltip,前馈过渡,text
dashboard.fc.antigravity.mode.label,反重力模式,text
dashboard.fc.antigravity.mode.tooltip,反重力模式,text
dashboard.fc.itermrelaxtype.label,自定义参数松弛类型,text
dashboard.fc.itermrelaxtype.tooltip,自定义参数松弛类型,text
dashboard.fc.itermrelax.label,自定义参数松弛,text
dashboard.fc.itermrelax.tooltip,自定义参数松弛开启/关闭,text
dashboard.fc.smartff.label,智能前馈,text
dashboard.fc.smartff.tooltip,智能前馈,text
dashboard.fc.itermrotation.label,自定义参数循环,text
dashboard.fc.itermrotation.tooltip,自定义参数循环,text
dashboard.fc.antigravity.label,反重力模式,text
dashboard.fc.antigravity.tooltip,反重力开启/关闭,text
dashboard.fc.airmode.label,AIRMODE,text
dashboard.fc.airmode.tooltip,Airmode 开启/关闭,text
dashboard.general.wind.label,风速 X/Y/Z,text
dashboard.general.wind.tooltip,x/y/z方向的风速(m/s) (仅在物理沙盒模式下可用，竞速或花式飞行模式下不可用),text
dashboard_old_kept_for_referenc.physics.title,螺旋桨效率及阻力,text
dashboard_old_kept_for_referenc.physics.dynamic-drag-xyz.section-title,动态阻力XYZ,text
dashboard_old_kept_for_referenc.physics.drag-xyz.section-title,阻力XYZ,text
dashboard_old_kept_for_referenc.physics.prop-eff-curve-parameters.section-title,螺旋桨效率·曲线参数,text
dashboard_old_kept_for_referenc.physics.torque-improves-thrust.button,转矩提高推力,text
dashboard_old_kept_for_referenc.physics.real-parameters.prop-efficiency-curve.button,螺旋桨效率,text
dashboard_old_kept_for_referenc.physics.prop-efficiency-curve.button,螺旋桨效率曲线,text
dashboard_old_kept_for_referenc.physics.real-parameters.button,实际参数,text
dashboard_old_kept_for_referenc.drone.title,无人机规格,text
dashboard_old_kept_for_referenc.drone.thrust-per-motor.title,电机推力（克）,text
dashboard_old_kept_for_referenc.drone.total-weight.title,总重量（克）,text
dashboard_old_kept_for_referenc.drone.roll-rc-super-expo.title-section,横滚 遥控/超高速/博览会,text
dashboard_old_kept_for_referenc.drone.pitch-rc-super-expo.title-section,俯仰 遥控/超高速/博览会,text
dashboard_old_kept_for_referenc.drone.throttle-mid-expo.title-section,油门 中等/博览会,text
dashboard_old_kept_for_referenc.drone.torque-per-motor.title,电机扭矩（牛顿米）,text
dashboard_old_kept_for_referenc.drone.yaw-rc-super-expo.title-section,偏航 遥控/超高速/博览会,text
dashboard_old_kept_for_referenc.general.graphs.button.speed,速度,text
dashboard_old_kept_for_referenc.general.graphs.button.force,推力,text
dashboard_old_kept_for_referenc.general.graphs.button.prop-ef,推进效率,text
dashboard_old_kept_for_referenc.fc.title,飞行控制器,text
dashboard_old_kept_for_referenc.my-tune.community-tunes.button,社区调试值,text
dashboard_old_kept_for_referenc.my-tune.button.save,保存,text
dashboard_old_kept_for_referenc.my-tune.new.button,新建,text
dashboard_old_kept_for_referenc.general.title,一般配置,text
dashboard_old_kept_for_referenc.general.miscellaneous.section-title,杂项,text
dashboard_old_kept_for_referenc.general.drone-settings.button.clear,清除,text
dashboard_old_kept_for_referenc.general.miscellaneous.button.flip,翻转,text
dashboard_old_kept_for_referenc.general.flight-controller.section-title,飞行控制器,text
dashboard_old_kept_for_referenc.general.miscellaneous.button.controller,控制,text
dashboard_old_kept_for_referenc.general.miscellaneous.button.battery,电池,text
dashboard_old_kept_for_referenc.general.miscellaneous.button.recharge,充电,text
dashboard_old_kept_for_referenc.general.drone-settings.section-title,无人机设置,text
dashboard_old_kept_for_referenc.general.drone-settings.button.save,保存,text
dashboard_old_kept_for_referenc.general.drone-settings.button.load,加载,text
dashboard_old_kept_for_referenc.general.graphs.motor,电机,text
dashboard_old_kept_for_referenc.general.flight-controller.button.inter,内部,text
dashboard_old_kept_for_referenc.general.flight-controller.button.noob,新手,text
dashboard_old_kept_for_referenc.general.graphs.section-title,图表,text
dashboard_old_kept_for_referenc.general.flight-controller.button.pro,职业选手,text
dashboard_old_kept_for_referenc.general.graphs.buttons.RC-pitch-roll,无线电操纵 P+R,text
dashboard_old_kept_for_referenc.general.graphs.buttons.RC-yaw,无线电操纵 偏航,text
dashboard_old_kept_for_referenc.general.graphs.buttons.thrott,油门,text
dashboard_old_kept_for_referenc.general.graphs.button.battery,电池,text
dashboard_old_kept_for_referenc.general.camera.types,"第一人称视角, 外部, 环绕",text
dashboard_old_kept_for_referenc.general.camera.label,摄像机,text
dashboard_old_kept_for_referenc.general.camera-tilt.label,摄像机俯仰,text
dashboard_old_kept_for_referenc.physics.prop-eff-curve-parameters.mid-from.button,中间起,text
dashboard_old_kept_for_referenc.physics.prop-eff-curve-parameters.labels.mid-to,中间至,text
dashboard_old_kept_for_referenc.physics.prop-eff-curve-parameters.labels.END,结束,text
dashboard_old_kept_for_referenc.drone.rig-config.types,Flaco Fast,text
dashboard_old_kept_for_referenc.physics.prop-eff-curve-parameters.labels.MAX,最大值,text
dashboard_old_kept_for_referenc.footer.message,按“P”切换仪表板,text
dashboard_old_kept_for_referenc.my-tune.hint,我的调试,text
dashboard_old_kept_for_referenc.graphs.title,图表,text
dashboard_old_kept_for_referenc.graphs.motors.detail.throttle,图表,text
dashboard_old_kept_for_referenc.graphs.efficiency.header,螺旋桨效率,text
dashboard_old_kept_for_referenc.graphs.motors.header,<color=#F1E500FF>电机</color> 输出,text
dashboard_old_kept_for_referenc.graphs.throttle.header,油门曲线,text
dashboard_old_kept_for_referenc.graphs.pitchroll.header,"<color=#73D003FF>俯仰</color> 
<color=#00ffffff>横滚</color>曲线",text
dashboard_old_kept_for_referenc.graphs.yaw.header,<color=#F1E500FF>偏航</color> 曲线,text
dashboard_old_kept_for_referenc.graphs.motors.detail.torque,扭矩,text
dashboard_old_kept_for_referenc.my-tune.rating,评估此调试,text
dashboard_old_kept_for_referenc.drone.drone-class.label,无人机等级,text
dashboard_old_kept_for_referenc.drone.rig-config.label,配置机体,text
dashboard_old_kept_for_referenc.graphs.motors.detail.voltage,电压,text
dashboard_old_kept_for_referenc.physics.subtab.groundeffect,地面效果,text
dashboard_old_kept_for_referenc.physics.subtab.options,选项,text
dashboard_old_kept_for_referenc.physics.subtab.efficiency,螺旋桨效率,text
